//X Y Z Rf Gf Bf Intensity
7817
-3.89481997 -0.10277200 10.61929989 0.537255 0.501961 0.458824 15.000000
-3.02647996 -0.20289500 10.45009995 0.47451 0.447059 0.384314 15.000000
-2.09552002 -0.29202300 10.64949989 0.603922 0.584314 0.521569 15.000000
-3.11988997 -0.74692202 10.56919956 0.294118 0.239216 0.309804 15.000000
-0.62130201 -0.19496299 11.18319988 0.4 0.321569 0.321569 15.000000
0.41031200 -0.12349600 10.13879967 0.521569 0.494118 0.458824 15.000000
-6.93122005 -0.07028430 8.53019047 0.576471 0.6 0.568627 15.000000
-6.12890005 0.07042170 8.64941025 0.619608 0.592157 0.556863 15.000000
-6.02452993 1.56178999 8.35974026 0.611765 0.619608 0.592157 15.000000
-3.81667995 -0.04758850 10.59710026 0.231373 0.258824 0.247059 15.000000
1.67542005 1.57391000 9.69814014 0.364706 0.34902 0.337255 15.000000
-6.65100002 0.33267000 8.50343990 0.509804 0.431373 0.34902 15.000000
-4.25285006 0.29905099 10.45479965 0.34902 0.294118 0.286275 15.000000
1.51410997 0.24934700 9.97704029 0.439216 0.368627 0.329412 15.000000
-7.08527994 0.35575700 8.44474030 0.992157 0.992157 1 15.000000
-4.55405998 0.60033798 10.35760021 0.176471 0.227451 0.27451 15.000000
-1.06263995 0.70351702 10.92020035 0.211765 0.239216 0.286275 15.000000
-4.15878010 0.87656099 10.34449959 0.486275 0.47451 0.447059 15.000000
-4.15878010 0.87656099 10.34449959 0.486275 0.47451 0.447059 15.000000
-2.96264005 0.93581897 10.23439980 0.509804 0.494118 0.427451 15.000000
-0.18029100 0.77648199 11.06159973 0.458824 0.454902 0.466667 15.000000
-5.69539022 0.94935501 8.56320000 0.6 0.556863 0.509804 15.000000
-6.56653976 1.42110002 8.29179955 0.627451 0.603922 0.529412 15.000000
-5.50067997 1.00529003 10.09080029 0.466667 0.454902 0.392157 15.000000
-1.69219005 -2.03273010 12.46469975 0.466667 0.564706 0.666667 15.000000
-11.75370026 5.47478008 49.80450058 0.466667 0.447059 0.427451 15.000000
-0.43627501 0.08853270 11.17780018 0.619608 0.631373 0.584314 15.000000
-4.97090006 1.17472005 10.15489960 0.419608 0.427451 0.376471 15.000000
0.81779802 1.17964005 9.67331982 0.231373 0.231373 0.219608 15.000000
-4.77086020 1.02507997 10.19890022 0.47451 0.47451 0.431373 15.000000
-3.66844010 1.05044997 10.40559959 0.411765 0.4 0.368627 15.000000
-4.19864988 0.86217898 10.30160046 0.529412 0.529412 0.537255 15.000000
-3.66802001 1.20861995 10.36709976 0.411765 0.384314 0.376471 15.000000
0.26691201 1.08636999 10.66450024 0.419608 0.403922 0.392157 15.000000
-5.52116013 1.98570001 8.33512020 0.137255 0.176471 0.231373 15.000000
0.29824999 1.13354003 10.49650002 0.403922 0.411765 0.403922 15.000000
0.34054601 1.08469999 10.29920006 0.411765 0.454902 0.439216 15.000000
0.45493501 1.05545998 9.74738026 0.486275 0.521569 0.513725 15.000000
-2.62391996 1.30555999 7.83682013 0.403922 0.384314 0.341176 15.000000
-1.59342003 0.18754900 11.00360012 0.384314 0.439216 0.513725 15.000000
-4.40286016 1.34785998 10.21679974 0.439216 0.419608 0.392157 15.000000
-3.89294004 1.28359997 10.43140030 0.258824 0.341176 0.419608 15.000000
-3.66627002 1.36894000 10.34169960 0.4 0.384314 0.364706 15.000000
-5.79055977 0.31872800 10.02779961 0.439216 0.466667 0.466667 15.000000
-3.02768993 1.32814002 10.14500046 0.494118 0.466667 0.419608 15.000000
-2.41356993 1.38501000 10.21199989 0.356863 0.337255 0.337255 15.000000
-2.41280007 1.45424998 10.20020008 0.337255 0.321569 0.301961 15.000000
0.30128101 1.27358997 10.48110008 0.411765 0.403922 0.356863 15.000000
-6.50547981 1.37714005 8.30959988 0.619608 0.576471 0.466667 15.000000
-6.31159019 1.37322998 8.40324974 0.47451 0.529412 0.556863 15.000000
-4.40015984 1.67490005 10.15680027 0.376471 0.376471 0.364706 15.000000
-3.66373992 1.52980006 10.31280041 0.34902 0.356863 0.34902 15.000000
-3.21214008 1.59256995 10.02970028 0.301961 0.309804 0.301961 15.000000
-1.07018995 -0.81963497 11.26749992 0.486275 0.494118 0.47451 15.000000
-3.02700996 1.49140000 10.11499977 0.447059 0.454902 0.403922 15.000000
-3.02468991 1.55958998 10.09539986 0.439216 0.439216 0.419608 15.000000
-1.37308002 1.59543002 10.70250034 0.431373 0.439216 0.431373 15.000000
1.75176001 1.54822004 9.71455956 0.447059 0.466667 0.419608 15.000000
-6.79849005 1.60365999 8.19237041 0.639216 0.619608 0.54902 15.000000
0.32496601 1.77636003 10.26550007 0.247059 0.219608 0.247059 15.000000
-6.19650984 1.78972995 8.28551960 0.556863 0.556863 0.529412 15.000000
0.99637902 -2.17867994 11.11069965 0.368627 0.309804 0.713725 15.000000
-4.02258015 2.03508997 10.10779953 0.239216 0.247059 0.27451 15.000000
0.52142102 2.03383994 9.39523029 0.392157 0.411765 0.447059 15.000000
-5.98115015 0.21487500 8.65520954 0.301961 0.27451 0.254902 15.000000
-6.34496021 1.97326005 8.27956009 0.0823529 0.113725 0.137255 15.000000
-3.77091002 2.31271005 10.10569954 0.266667 0.337255 0.392157 15.000000
-0.52691102 2.38955998 10.18220043 0.301961 0.356863 0.392157 15.000000
-4.98009014 1.79696000 10.02470016 0.384314 0.403922 0.384314 15.000000
-4.78908014 -2.11491990 11.92689991 0.2 0.258824 0.356863 15.000000
-4.35637999 -1.15316999 11.12339973 0.192157 0.211765 0.321569 15.000000
-7.80308008 -3.94313002 53.62680054 0.192157 0.211765 0.321569 15.000000
-5.17902994 1.37406003 10.08570004 0.384314 0.376471 0.368627 15.000000
0.30368701 -0.70671499 10.92949963 0.486275 0.509804 0.513725 15.000000
-2.88446999 -2.14384007 11.96840000 0.392157 0.447059 0.576471 15.000000
0.36738300 -0.76877600 10.63379955 0.858824 0.8 0.737255 15.000000
-3.00120997 -0.42559800 10.47669983 0.576471 0.537255 0.419608 15.000000
-2.13179994 2.10655999 9.27122021 0.129412 0.184314 0.227451 15.000000
-2.37876010 -0.37982500 10.63029957 0.364706 0.321569 0.27451 15.000000
-6.90403986 -0.31010401 8.58213997 0.568627 0.576471 0.556863 15.000000
-3.24453998 -0.25597399 10.44519997 0.501961 0.47451 0.439216 15.000000
-6.17193985 1.87712002 8.37312031 0.494118 0.513725 0.537255 15.000000
1.10443997 -0.25176099 9.99464035 0.619608 0.592157 0.501961 15.000000
-6.03377008 0.03737080 8.69027042 0.619608 0.603922 0.54902 15.000000
-5.79191017 0.03998200 8.71994019 0.337255 0.301961 0.258824 15.000000
-0.25220701 0.00374976 11.22910023 0.537255 0.501961 0.458824 15.000000
0.29433799 0.06996190 10.70540047 0.466667 0.466667 0.411765 15.000000
-5.00030994 0.27637199 10.33300018 0.286275 0.247059 0.239216 15.000000
-4.99925995 0.43753701 10.28820038 0.286275 0.254902 0.247059 15.000000
-1.34958005 0.38392299 10.95460033 0.4 0.329412 0.301961 15.000000
-0.37758499 -0.53145200 11.34179974 0.486275 0.521569 0.537255 15.000000
-0.49129099 0.40703699 11.11209965 0.337255 0.286275 0.239216 15.000000
0.20820101 0.74242699 11.15450001 0.447059 0.466667 0.501961 15.000000
0.40344399 0.43705401 9.99201012 0.482353 0.486275 0.427451 15.000000
-2.92689991 1.76050997 10.16359997 0.211765 0.2 0.27451 15.000000
-2.92873001 1.21544003 10.27219963 0.164706 0.239216 0.219608 15.000000
-0.99230802 1.12827003 10.84340000 0.494118 0.501961 0.454902 15.000000
-4.22586012 1.67728996 10.17930031 0.34902 0.376471 0.403922 15.000000
-0.25576699 1.15202999 10.97859955 0.447059 0.431373 0.403922 15.000000
-4.96802998 1.33124006 10.11979961 0.431373 0.411765 0.376471 15.000000
-6.40718985 -2.48593998 9.89990044 0.921569 1 1 15.000000
-3.13369012 1.30365002 10.07400036 0.486275 0.529412 0.494118 15.000000
0.13383199 1.39192998 11.01290035 0.266667 0.211765 0.239216 15.000000
-1.66381001 1.29876995 10.78460026 0.392157 0.529412 0.639216 15.000000
-3.21667004 1.67145002 10.00549984 0.313725 0.329412 0.341176 15.000000
0.89236498 1.00213003 9.72299957 0.494118 0.454902 0.403922 15.000000
-4.55447006 -0.07031570 10.45909977 0.266667 0.301961 0.337255 15.000000
-3.21627998 1.77640998 9.98567009 0.239216 0.266667 0.239216 15.000000
-4.77360010 2.01729989 9.98853016 0.2 0.211765 0.231373 15.000000
-1.56850004 0.07571880 11.01550007 0.2 0.27451 0.376471 15.000000
-6.51929998 -1.83651996 11.23309994 0.458824 0.509804 0.611765 15.000000
1.89341998 2.00089002 9.71965027 0.364706 0.392157 0.403922 15.000000
-2.84405994 -1.01892996 10.71780014 0.247059 0.301961 0.337255 15.000000
-0.77392799 -1.13575995 11.82919979 0.129412 0.184314 0.266667 15.000000
0.35100001 -0.68937701 10.77840042 0.113725 0.227451 0.282353 15.000000
0.83297199 -0.30213401 9.96438026 0.439216 0.34902 0.329412 15.000000
-0.11346400 0.31851000 11.27490044 0.101961 0.101961 0.101961 15.000000
-0.11195800 0.49610800 11.24380016 0.0666667 0.0941176 0.0901961 15.000000
-4.88157988 -0.40287599 10.46689987 0.576471 0.537255 0.494118 15.000000
0.13755600 0.26570100 11.25100040 0.368627 0.294118 0.286275 15.000000
0.74834698 0.24182500 9.83323002 0.568627 0.521569 0.419608 15.000000
0.28488600 1.05771995 10.52989960 0.411765 0.447059 0.447059 15.000000
1.50358999 0.99646097 9.80632019 0.356863 0.266667 0.239216 15.000000
0.75448197 1.37342000 9.60525036 0.47451 0.447059 0.364706 15.000000
-2.00504994 -0.17844699 10.73830032 0.384314 0.392157 0.309804 15.000000
1.25986004 1.21419001 9.79337025 0.0784314 0.101961 0.0509804 15.000000
1.50558996 1.30970001 9.75580978 0.392157 0.329412 0.294118 15.000000
-0.10351600 1.62320995 11.01570034 0.0431373 0.0666667 0.0901961 15.000000
-0.10602800 1.92067003 10.94470024 0.0431373 0.0509804 0.0784314 15.000000
-0.53920603 2.34627008 10.17329979 0.231373 0.294118 0.364706 15.000000
0.85356802 1.88056004 9.50691986 0.294118 0.282353 0.27451 15.000000
0.37806901 2.11099005 9.87691021 0.121569 0.129412 0.184314 15.000000
1.38331997 -0.47991201 10.09060001 0.564706 0.509804 0.439216 15.000000
0.96024400 0.07476790 9.93943024 0.611765 0.564706 0.501961 15.000000
-1.42876995 0.30149201 10.96150017 0.576471 0.521569 0.447059 15.000000
0.22394399 0.32645500 11.05840015 0.47451 0.486275 0.509804 15.000000
-1.42164004 0.60205501 10.88140011 0.529412 0.494118 0.447059 15.000000
0.23112801 0.50202101 11.03079987 0.439216 0.458824 0.47451 15.000000
-1.14405000 1.27529001 10.81729984 0.458824 0.427451 0.411765 15.000000
-1.01826000 1.23505998 10.86450005 0.203922 0.176471 0.129412 15.000000
-1.01826000 1.23505998 10.86450005 0.203922 0.176471 0.129412 15.000000
-3.62804008 -2.54899001 11.93649960 0.537255 0.529412 0.494118 15.000000
0.49937600 -1.01294005 10.54810047 0.286275 0.309804 0.376471 15.000000
0.50014001 -0.85983098 10.24670029 0.976471 0.972549 0.964706 15.000000
-5.06096983 1.26147997 10.14859962 0.239216 0.2 0.203922 15.000000
-4.17818022 -0.34944099 10.57400036 0.494118 0.47451 0.458824 15.000000
-5.21059990 0.03065730 10.33500004 0.521569 0.501961 0.466667 15.000000
-5.12033987 -1.20991004 11.00920010 0.231373 0.239216 0.368627 15.000000
-5.21002007 0.19586600 10.30049992 0.513725 0.482353 0.411765 15.000000
-5.21002007 0.19586600 10.30049992 0.513725 0.482353 0.411765 15.000000
-1.76252997 0.62619501 10.83819962 0.184314 0.219608 0.258824 15.000000
-1.55419004 0.63389599 10.87520027 0.156863 0.219608 0.254902 15.000000
-1.54849994 0.63654000 10.90869999 0.156863 0.219608 0.254902 15.000000
-1.93418002 1.89284003 10.54010010 0.27451 0.294118 0.301961 15.000000
-0.80486703 0.66204900 11.04529953 0.231373 0.282353 0.341176 15.000000
0.89097798 0.86022800 9.73297977 0.466667 0.447059 0.403922 15.000000
-4.90533018 1.02535999 10.15559959 0.419608 0.403922 0.4 15.000000
-4.45925999 1.05861998 10.25969982 0.419608 0.431373 0.384314 15.000000
-4.27723980 1.85689998 10.13889980 0.141176 0.14902 0.184314 15.000000
-1.42878997 1.27346003 10.75010014 0.447059 0.454902 0.419608 15.000000
-1.28345001 1.19010997 10.80620003 0.313725 0.286275 0.266667 15.000000
-0.83496100 1.24334002 10.91300011 0.294118 0.258824 0.164706 15.000000
-4.91824007 1.33191001 10.14169979 0.384314 0.368627 0.337255 15.000000
-4.45177984 1.34316003 10.20259953 0.458824 0.458824 0.439216 15.000000
-1.28369999 1.36280000 10.77019978 0.266667 0.219608 0.203922 15.000000
-1.28338003 1.36388004 10.77180004 0.266667 0.219608 0.203922 15.000000
-5.41881990 -0.29900900 10.34949970 0.337255 0.34902 0.364706 15.000000
-1.28304994 1.51784003 10.74110031 0.27451 0.247059 0.219608 15.000000
-0.68785900 1.30303001 10.89799976 0.447059 0.431373 0.4 15.000000
-2.02739000 -0.14145701 10.57800007 0.631373 0.627451 0.619608 15.000000
-0.69482899 1.45298004 10.84959984 0.376471 0.368627 0.34902 15.000000
-0.55155498 1.39872003 10.88809967 0.286275 0.239216 0.227451 15.000000
-1.96730995 0.94351101 10.69909954 0.54902 0.556863 0.509804 15.000000
-4.91296005 1.49861002 10.10350037 0.419608 0.392157 0.376471 15.000000
-4.91555977 1.66638994 10.08860016 0.34902 0.34902 0.34902 15.000000
-4.44899988 1.67741001 10.14990044 0.392157 0.403922 0.392157 15.000000
-1.67358994 1.99959004 10.53639984 0.356863 0.337255 0.309804 15.000000
-1.27971005 1.86966002 10.66889954 0.282353 0.211765 0.211765 15.000000
-6.20476007 0.35136899 8.56075001 0.556863 0.486275 0.419608 15.000000
0.81670398 0.69510400 9.76416969 0.431373 0.364706 0.337255 15.000000
-1.27936995 1.87057996 10.67039967 0.282353 0.211765 0.211765 15.000000
-1.18159997 -0.51629102 11.19410038 0.27451 0.337255 0.458824 15.000000
-3.49306011 0.40823799 10.23579979 0.619608 0.611765 0.6 15.000000
-5.97797012 0.33582500 8.58670998 0.631373 0.611765 0.576471 15.000000
-6.50545979 -0.13990401 8.56161976 0.576471 0.54902 0.529412 15.000000
-6.50545979 -0.13990401 8.56161976 0.576471 0.54902 0.529412 15.000000
-6.08673000 0.04352290 8.66347027 0.592157 0.592157 0.537255 15.000000
-6.82263994 0.13300399 8.51243019 0.392157 0.34902 0.376471 15.000000
-6.22701979 0.21198601 8.65536976 0.258824 0.301961 0.337255 15.000000
-4.90439987 0.36204001 10.31280041 0.486275 0.466667 0.419608 15.000000
-0.83806700 0.65400600 10.95259953 0.192157 0.282353 0.313725 15.000000
-0.43786401 2.00946999 10.78499985 0.384314 0.403922 0.431373 15.000000
0.35261700 -0.85872602 10.67720032 1 1 0.921569 15.000000
-4.34571981 -0.73936898 10.71280003 0.168627 0.231373 0.329412 15.000000
-5.64752007 -0.10019300 8.83800983 0.603922 0.592157 0.6 15.000000
-2.27864003 1.29578996 10.26299953 0.356863 0.368627 0.309804 15.000000
-6.31604004 0.41948399 8.53826046 0.611765 0.592157 0.513725 15.000000
-3.97909999 0.54667598 10.29860020 0.14902 0.211765 0.282353 15.000000
-0.47289801 0.50887698 11.08829975 0.4 0.419608 0.376471 15.000000
-0.90874100 0.64994699 10.92070007 0.184314 0.247059 0.27451 15.000000
-3.42018008 0.80029601 10.17029953 0.509804 0.494118 0.458824 15.000000
-6.51149988 1.80500996 8.22284031 0.564706 0.529412 0.509804 15.000000
0.71489799 -0.89016098 10.15320015 0.184314 0.2 0.266667 15.000000
-1.68007004 0.60287303 10.78839970 0.286275 0.301961 0.392157 15.000000
1.17089999 1.29635000 9.71076965 0.337255 0.321569 0.541176 15.000000
0.66141099 1.62048995 9.55002975 0.384314 0.329412 0.294118 15.000000
1.73260999 1.05294001 9.85116959 0.27451 0.258824 0.192157 15.000000
-0.19704500 1.81620002 10.86419964 0.329412 0.321569 0.494118 15.000000
-0.19704500 1.81620002 10.86419964 0.329412 0.321569 0.494118 15.000000
1.05015004 0.72648102 9.64661026 0.486275 0.466667 0.392157 15.000000
-1.28524995 0.22826301 10.99030018 0.541176 0.486275 0.447059 15.000000
0.82605100 -0.28695500 9.96819973 0.611765 0.556863 0.486275 15.000000
-6.30088997 1.37663996 8.36647034 0.466667 0.541176 0.564706 15.000000
1.08798003 -1.55186999 10.75520039 0.109804 0.168627 0.247059 15.000000
-5.11559010 -2.21215010 11.97089958 0.231373 0.301961 0.411765 15.000000
-3.08273005 1.19392002 10.13850021 0.34902 0.364706 0.364706 15.000000
-2.29863000 -2.24447989 12.11740017 0.564706 0.576471 0.603922 15.000000
-2.80926991 -2.00021005 11.84669971 0.329412 0.403922 0.466667 15.000000
0.20966400 -2.31312990 12.56659985 0.0156863 0.0627451 0.14902 15.000000
0.89190501 -2.31221008 12.77750015 0.356863 0.34902 0.419608 15.000000
-2.26294994 -1.73197997 12.03859997 0.294118 0.282353 0.356863 15.000000
-0.98003203 -1.88285995 12.47179985 0.341176 0.403922 0.521569 15.000000
0.15870801 -1.77541006 12.45839977 0.631373 0.666667 0.647059 15.000000
-6.03111982 -1.02340996 8.94620037 0.321569 0.411765 0.466667 15.000000
-5.51166010 -1.06642997 10.51760006 0.54902 0.556863 0.501961 15.000000
-2.14041996 -0.74325401 10.83090019 0.156863 0.247059 0.341176 15.000000
0.34205100 -0.96964699 10.68519974 0.403922 0.376471 0.376471 15.000000
1.29741001 2.05609012 9.62567997 0.27451 0.329412 0.329412 15.000000
-5.82564020 -0.36125499 8.82003975 0.427451 0.364706 0.364706 15.000000
-2.93488002 -0.89508301 10.77070045 0.427451 0.447059 0.431373 15.000000
-4.90158987 -0.46278399 10.45849991 0.513725 0.486275 0.384314 15.000000
-2.61601996 -0.61223501 10.62329960 0.576471 0.592157 0.576471 15.000000
0.71487600 0.97075099 9.68896008 0.247059 0.239216 0.176471 15.000000
-2.01854992 -0.48320201 10.60159969 0.658824 0.603922 0.529412 15.000000
-0.68337500 -0.47872999 11.27750015 0.47451 0.54902 0.619608 15.000000
-0.40976501 -0.62323999 11.44320011 0.184314 0.266667 0.337255 15.000000
0.40203199 -0.51049799 10.21520042 1 0.992157 0.901961 15.000000
1.91870999 -0.70727700 10.24880028 0.847059 1 1 15.000000
-2.44015002 2.03063011 9.22605038 0.0941176 0.168627 0.2 15.000000
-6.35239983 -0.20813800 8.73544979 0.282353 0.364706 0.54902 15.000000
-5.23589993 -0.27531201 10.36429977 0.6 0.556863 0.509804 15.000000
-3.34547997 -0.20817800 10.40340042 0.627451 0.603922 0.521569 15.000000
0.45354301 -0.24679500 9.93159962 0.658824 0.631373 0.639216 15.000000
-5.05292988 -0.03138390 10.38920021 0.431373 0.364706 0.321569 15.000000
-0.44863901 -1.83290005 12.73649979 0.309804 0.341176 0.384314 15.000000
-0.42773601 0.03150470 11.19209957 0.619608 0.576471 0.529412 15.000000
1.78053999 -0.11681000 10.09840012 0.619608 0.639216 0.54902 15.000000
-6.78922987 0.29506499 8.47673988 0.376471 0.384314 0.419608 15.000000
-6.48790979 0.29058599 8.51646042 0.529412 0.529412 0.501961 15.000000
1.20743001 0.82727700 9.77855015 0.509804 0.466667 0.4 15.000000
-1.20306003 0.51846802 10.95740032 0.301961 0.294118 0.27451 15.000000
-5.84277010 0.10780200 8.70160007 0.356863 0.301961 0.254902 15.000000
1.55677998 0.06113650 10.02320004 0.647059 0.619608 0.568627 15.000000
-5.88855982 0.42752099 8.63936043 0.494118 0.392157 0.337255 15.000000
-5.78910017 0.43227100 8.65421963 0.509804 0.411765 0.364706 15.000000
-5.72314978 -1.07954001 9.70796967 0.309804 0.309804 0.301961 15.000000
-5.15296984 0.46534199 10.27000046 0.219608 0.219608 0.2 15.000000
-4.76830006 1.25585997 10.23499966 0.309804 0.392157 0.47451 15.000000
-4.69916010 0.66382700 10.27600002 0.564706 0.54902 0.541176 15.000000
-4.24750996 0.49230701 10.42389965 0.258824 0.258824 0.258824 15.000000
-6.45158005 1.66913998 8.22257996 0.54902 0.537255 0.466667 15.000000
-2.24389005 0.47753400 10.44410038 0.466667 0.431373 0.431373 15.000000
1.46241999 0.52757299 9.86577034 0.321569 0.313725 0.337255 15.000000
-5.98357010 0.51143098 8.60890961 0.203922 0.247059 0.247059 15.000000
-5.87090015 0.59025198 8.60344982 0.301961 0.211765 0.14902 15.000000
-4.29833984 0.65164602 10.33279991 0.309804 0.329412 0.376471 15.000000
-3.97224998 0.76454300 10.37119961 0.529412 0.537255 0.494118 15.000000
-3.97018003 0.72205299 10.37510014 0.486275 0.439216 0.368627 15.000000
0.84552300 0.53365600 9.81472015 0.631373 0.603922 0.564706 15.000000
1.46116996 0.54914403 9.85278034 0.639216 0.611765 0.564706 15.000000
0.64354002 0.88710499 9.69155979 0.266667 0.231373 0.203922 15.000000
0.93766803 1.57137001 9.61077976 0.521569 0.501961 0.454902 15.000000
-5.95165014 0.79267901 8.53995037 0.427451 0.356863 0.313725 15.000000
-4.40610981 0.80225402 10.33870029 0.164706 0.227451 0.239216 15.000000
-3.94455004 0.87969601 10.37010002 0.384314 0.392157 0.364706 15.000000
-2.70825005 0.84191602 10.22719955 0.584314 0.576471 0.521569 15.000000
-2.23350000 1.00718999 10.32030010 0.54902 0.54902 0.466667 15.000000
-1.14356995 1.04147005 10.82240009 0.564706 0.568627 0.529412 15.000000
-0.54779899 2.03924990 10.72679996 0.384314 0.419608 0.458824 15.000000
0.34898800 0.85871202 10.20199966 0.239216 0.258824 0.219608 15.000000
0.41725501 0.79830498 9.91061974 0.27451 0.266667 0.227451 15.000000
0.90040100 0.94627398 9.73793030 0.576471 0.541176 0.501961 15.000000
-4.16976023 1.68069994 10.18210030 0.501961 0.54902 0.54902 15.000000
1.15461004 0.82430297 9.77536964 0.431373 0.392157 0.321569 15.000000
-5.13170004 1.19226003 10.12320042 0.501961 0.486275 0.447059 15.000000
-4.24713993 1.16533995 10.28439999 0.501961 0.494118 0.486275 15.000000
-6.53396988 -2.00551009 11.23470020 0.701961 0.701961 0.658824 15.000000
-2.86556005 1.24450004 10.31719971 0.364706 0.431373 0.556863 15.000000
-2.66505003 1.22298002 10.31270027 0.121569 0.247059 0.309804 15.000000
-2.63381004 1.56055999 10.23289967 0.294118 0.294118 0.247059 15.000000
-2.64940000 1.24511003 10.30749989 0.392157 0.458824 0.564706 15.000000
-1.35947001 1.29895997 10.76949978 0.54902 0.509804 0.521569 15.000000
-1.35956001 1.29867995 10.76949978 0.54902 0.509804 0.521569 15.000000
0.94037300 1.14739001 9.69087982 0.603922 0.564706 0.501961 15.000000
1.42633998 1.18632996 9.76253986 0.458824 0.411765 0.356863 15.000000
-2.87232995 -0.58108401 10.54409981 0.321569 0.419608 0.501961 15.000000
1.79237998 1.29692996 9.80883980 0.501961 0.54902 0.411765 15.000000
-1.35532999 1.57105994 10.71930027 0.501961 0.501961 0.501961 15.000000
-4.44538021 -0.47531599 10.52460003 0.47451 0.454902 0.392157 15.000000
-0.61677402 1.43384004 10.88549995 0.556863 0.513725 0.529412 15.000000
1.59776998 1.34452999 9.74322987 0.411765 0.356863 0.376471 15.000000
1.47944999 1.41171002 9.73258972 0.627451 0.568627 0.564706 15.000000
-5.90958023 1.45365000 8.40855026 0.486275 0.376471 0.329412 15.000000
-5.13205004 1.60846996 10.04090023 0.164706 0.184314 0.14902 15.000000
-4.97218990 1.61503994 10.07320023 0.219608 0.227451 0.227451 15.000000
-4.41940022 1.61272001 10.16180038 0.431373 0.431373 0.384314 15.000000
-2.91540003 1.59265995 10.20240021 0.486275 0.556863 0.666667 15.000000
-2.88755989 1.71756995 10.18780041 0.54902 0.611765 0.584314 15.000000
-0.47456601 1.80576003 10.81980038 0.47451 0.439216 0.439216 15.000000
-0.47420499 1.80594003 10.82149982 0.47451 0.439216 0.439216 15.000000
-6.84454012 1.49644005 8.21572018 0.537255 0.411765 0.329412 15.000000
-6.08329010 1.55251002 8.32773018 0.584314 0.576471 0.521569 15.000000
-5.27736998 1.86448002 9.94062042 0.356863 0.403922 0.4 15.000000
-3.98883009 2.01479006 10.12100029 0.227451 0.266667 0.329412 15.000000
-3.39558005 1.85425997 9.94505024 0.486275 0.537255 0.537255 15.000000
-2.88386989 1.92100000 9.71415997 0.137255 0.227451 0.341176 15.000000
-2.79091001 1.92493999 9.72900009 0.14902 0.239216 0.337255 15.000000
-1.06831002 2.02940989 10.64579964 0.329412 0.321569 0.34902 15.000000
-1.23027003 2.05641007 10.16549969 0.211765 0.266667 0.294118 15.000000
-5.05531979 1.76497996 10.02589989 0.266667 0.286275 0.309804 15.000000
-0.39483699 2.10522008 10.32479954 0.364706 0.384314 0.419608 15.000000
0.39070800 1.82261002 9.75053024 0.364706 0.376471 0.364706 15.000000
0.62544101 1.76387000 9.50632000 0.439216 0.419608 0.419608 15.000000
0.96108902 1.83431995 9.53112030 0.466667 0.447059 0.439216 15.000000
-1.85388005 1.74249995 10.58310032 0.419608 0.403922 0.376471 15.000000
0.96204901 1.83471000 9.53273010 0.466667 0.447059 0.439216 15.000000
-2.06466007 -2.24473000 12.14970016 0 0 0 15.000000
1.17858005 2.03276992 9.58592987 0.258824 0.258824 0.286275 15.000000
1.26119006 1.86417997 9.55418015 0.203922 0.247059 0.301961 15.000000
-5.74696016 0.21712200 9.62432957 0.537255 0.541176 0.521569 15.000000
-6.93429995 1.69684994 8.11983967 0.647059 0.584314 0.47451 15.000000
-4.27054977 2.10068989 9.61905003 0.176471 0.239216 0.294118 15.000000
-2.86055994 1.96984005 9.41604042 0.211765 0.27451 0.337255 15.000000
0.21427800 0.22404300 11.20909977 0.313725 0.27451 0.309804 15.000000
-2.59505010 1.96466005 9.57229042 0.156863 0.219608 0.258824 15.000000
-2.59024000 1.99485004 9.38519955 0.168627 0.239216 0.286275 15.000000
-2.44210005 2.03081012 9.22675991 0.109804 0.192157 0.231373 15.000000
0.10155500 1.63946998 10.95779991 0.309804 0.356863 0.411765 15.000000
-4.26669979 2.28625989 9.54815006 0.0901961 0.168627 0.2 15.000000
-3.29642010 2.13141990 9.04951954 0.129412 0.231373 0.247059 15.000000
-3.12735009 2.09069991 9.11826992 0.337255 0.341176 0.427451 15.000000
-6.77689981 -1.70623004 9.26706982 0.94902 1 0.964706 15.000000
-4.41139984 0.42502600 10.41059971 0.321569 0.294118 0.321569 15.000000
-2.69366002 -1.91630995 11.80049992 0.368627 0.439216 0.529412 15.000000
-6.48948002 1.52874005 8.26463032 0.521569 0.54902 0.564706 15.000000
-1.10619998 0.04625650 11.06540012 0.494118 0.486275 0.447059 15.000000
0.63118702 -1.79653001 12.78320026 0.184314 0.219608 0.34902 15.000000
-4.40811014 -1.24475002 11.22119999 0.164706 0.239216 0.337255 15.000000
0.62996697 -1.52107000 12.09770012 0.356863 0.384314 0.509804 15.000000
-3.11075997 -1.16535997 10.93369961 0.231373 0.211765 0.239216 15.000000
-2.37614012 -0.47100899 10.55570030 0.419608 0.34902 0.286275 15.000000
-2.65234995 -1.12628996 10.69939995 0.54902 0.501961 0.486275 15.000000
-5.87521982 -0.62400699 8.85031033 0.258824 0.254902 0.27451 15.000000
-4.93898010 -0.71365303 10.58629990 0.529412 0.537255 0.482353 15.000000
-1.20280004 -0.76595402 11.41730022 0.309804 0.356863 0.411765 15.000000
-6.83090019 -0.32877699 8.61666012 0.329412 0.321569 0.376471 15.000000
1.44714999 -0.71129400 10.17310047 0.513725 0.576471 0.67451 15.000000
-6.61056995 -0.24529301 8.63119984 0.34902 0.286275 0.329412 15.000000
-4.71745014 -0.23742400 10.46520042 0.34902 0.309804 0.27451 15.000000
